"white_id","as_white_games_count","as_white_wins","as_white_loss","as_white_draw","as_white_fav_opening_class","as_white_fav_opening_eco","as_black_games_count","as_black_wins","as_black_loss","as_black_draw","total_games_count","total_wins","total_loss","total_draw","as_white_winrate","as_black_winrate","total_winrate","last_elo","last_elo_band"
"zainescu",1,0,1,0,"B","B12",0,0,0,0,1,0,1,0,0,0,0,1528,"silver"
"mkovalev",1,0,0,1,"D","D11",0,0,0,0,1,0,0,1,0,0,0,1559,"silver"
"giveupthegoods",1,0,1,0,"A","A11",0,0,0,0,1,0,1,0,0,0,0,1549,"silver"
"kingthechess2017",1,0,1,0,"A","A40",0,0,0,0,1,0,1,0,0,0,0,1436,"silver"
"urakov",1,1,0,0,"B","B11",0,0,0,0,1,1,0,0,1,0,1,1858,"platinum"
"o4leaf",1,1,0,0,"C","C40",0,0,0,0,1,1,0,0,1,0,1,1661,"gold"
"javad7777",1,0,1,0,"A","A00",0,0,0,0,1,0,1,0,0,0,0,1073,"wood"
"whitegaba",1,1,0,0,"C","C20",0,0,0,0,1,1,0,0,1,0,1,1551,"silver"
"samuelpro",12,2,10,0,"C","C23",14,3,11,0,26,5,21,0,0.16666667,0.21428571,0.19230769,1132,"wood"
"cullarvega",3,2,1,0,"D","E00",4,3,1,0,7,5,2,0,0.66666667,0.75,0.71428571,1730,"gold"
"akamil1982",1,1,0,0,"A","A40",0,0,0,0,1,1,0,0,1,0,1,1805,"platinum"
"peachunited",1,0,1,0,"E","E00",1,0,1,0,2,0,2,0,0,0,0,1515,"silver"
"pablog2200",1,1,0,0,"C","C00",2,2,0,0,3,3,0,0,1,1,1,1511,"silver"
"magic007",1,1,0,0,"C","C00",0,0,0,0,1,1,0,0,1,0,1,1264,"bronze"
"hairy-conniption",1,1,0,0,"C","C01",0,0,0,0,1,1,0,0,1,0,1,1793,"gold"
"davidsursuippe",1,1,0,0,"C","C00",0,0,0,0,1,1,0,0,1,0,1,1374,"bronze"
"maxzana",1,1,0,0,"C","C02",0,0,0,0,1,1,0,0,1,0,1,1539,"silver"
"gigimargadecolmar",1,1,0,0,"C","C00",0,0,0,0,1,1,0,0,1,0,1,1535,"silver"
"michele2611",1,0,1,0,"C","C00",0,0,0,0,1,0,1,0,0,0,0,1500,"silver"
"mohamedn",1,0,1,0,"D","D04",1,0,1,0,2,0,2,0,0,0,0,1435,"silver"
"turan07",1,1,0,0,"C","C41",0,0,0,0,1,1,0,0,1,0,1,1828,"platinum"
"hugues2908",4,3,1,0,"A","A40",2,2,0,0,6,5,1,0,0.75,1,0.83333333,1353,"bronze"
"omar78",1,0,1,0,"B","B01",0,0,0,0,1,0,1,0,0,0,0,1079,"wood"
"chessgeorge",1,0,1,0,"D","D00",0,0,0,0,1,0,1,0,0,0,0,1052,"wood"
"carlosamadorsanchez",12,3,8,1,"C","D00",11,6,5,0,23,9,13,1,0.25,0.54545455,0.39130435,1100,"wood"
"iwikipedia",1,1,0,0,"B","B12",2,2,0,0,3,3,0,0,1,1,1,1393,"bronze"
"the_fran000",1,0,1,0,"B","B01",1,0,1,0,2,0,2,0,0,0,0,1027,"wood"
"ricsiblanka",1,1,0,0,"D","D00",0,0,0,0,1,1,0,0,1,0,1,1085,"wood"
"fatalrhyme",1,1,0,0,"B","B01",0,0,0,0,1,1,0,0,1,0,1,1125,"wood"
"nayef-26",1,1,0,0,"B","B01",1,1,0,0,2,2,0,0,1,1,1,1080,"wood"
"scottgodzaza",1,1,0,0,"A","A00",0,0,0,0,1,1,0,0,1,0,1,1152,"wood"
"fildascz",1,0,1,0,"B","B01",0,0,0,0,1,0,1,0,0,0,0,1145,"wood"
"alle915",1,0,1,0,"B","B01",0,0,0,0,1,0,1,0,0,0,0,1141,"wood"
"amoranguzman",1,0,1,0,"B","B01",0,0,0,0,1,0,1,0,0,0,0,1018,"wood"
"djbaseball46",1,0,1,0,"C","C40",0,0,0,0,1,0,1,0,0,0,0,1195,"wood"
"megashira",1,0,1,0,"C","C23",0,0,0,0,1,0,1,0,0,0,0,1054,"wood"
"cristianoconcurseiro",1,1,0,0,"C","C01",0,0,0,0,1,1,0,0,1,0,1,1703,"gold"
"kasparovd0311",6,3,3,0,"C","C02",10,4,3,3,16,7,6,3,0.5,0.4,0.4375,1484,"silver"
"valfon",1,1,0,0,"C","C00",0,0,0,0,1,1,0,0,1,0,1,1785,"gold"
"mariale200",2,0,2,0,"C","C02",1,1,0,0,3,1,2,0,0,1,0.33333333,1315,"bronze"
"manipin",2,1,0,1,"C","C00",0,0,0,0,2,1,0,1,0.5,0,0.5,1585,"silver"
"ajps17",3,0,2,1,"A","A28",1,1,0,0,4,1,2,1,0,1,0.25,1907,"platinum"
"lapeque",3,1,1,1,"C","C02",2,1,0,1,5,2,1,2,0.33333333,0.5,0.4,1252,"bronze"
"julianny10",1,0,1,0,"C","C00",0,0,0,0,1,0,1,0,0,0,0,1278,"bronze"
"ufuk53",1,0,1,0,"B","B00",0,0,0,0,1,0,1,0,0,0,0,1430,"silver"
"yuriy_yosyfovych",1,0,1,0,"B","B00",0,0,0,0,1,0,1,0,0,0,0,1576,"silver"
"yriy555",1,1,0,0,"C","C20",0,0,0,0,1,1,0,0,1,0,1,1901,"platinum"
"chees29",17,3,12,2,"C","C41",16,3,12,1,33,6,24,3,0.17647059,0.1875,0.18181818,1093,"wood"
"vladimir56",1,1,0,0,"B","B00",0,0,0,0,1,1,0,0,1,0,1,1169,"wood"
"diptargho",1,1,0,0,"C","C68",0,0,0,0,1,1,0,0,1,0,1,1251,"bronze"
"shaka88",1,0,1,0,"C","C44",0,0,0,0,1,0,1,0,0,0,0,1254,"bronze"
"tashy",1,1,0,0,"D","D00",0,0,0,0,1,1,0,0,1,0,1,1228,"bronze"
"ahmed_chess11",1,1,0,0,"C","C50",0,0,0,0,1,1,0,0,1,0,1,1705,"gold"
"chessinprogress",1,1,0,0,"C","C50",0,0,0,0,1,1,0,0,1,0,1,1759,"gold"
"pbjtraining",1,1,0,0,"A","A20",0,0,0,0,1,1,0,0,1,0,1,2023,"titanium"
"catire25",3,2,0,1,"C","C01",3,2,0,1,6,4,0,2,0.66666667,0.66666667,0.66666667,1426,"silver"
"carlosgodot",1,1,0,0,"C","C50",0,0,0,0,1,1,0,0,1,0,1,1804,"platinum"
"brane1974",1,1,0,0,"C","C68",1,1,0,0,2,2,0,0,1,1,1,1466,"silver"
"monstruodelnorte",8,3,5,0,"A","A27",2,0,2,0,10,3,7,0,0.375,0,0.3,1127,"wood"
"barack01",1,1,0,0,"B","B06",0,0,0,0,1,1,0,0,1,0,1,1242,"bronze"
"hakimlbh",1,1,0,0,"A","A01",0,0,0,0,1,1,0,0,1,0,1,1311,"bronze"
"rescinded",2,1,1,0,"D","D10",0,0,0,0,2,1,1,0,0.5,0,0.5,1676,"gold"
"journey_to_nm",1,1,0,0,"C","C44",2,2,0,0,3,3,0,0,1,1,1,2003,"titanium"
"arbal",1,0,1,0,"B","B01",0,0,0,0,1,0,1,0,0,0,0,1629,"gold"
"mrzoom47",8,8,0,0,"C","A00",7,7,0,0,15,15,0,0,1,1,1,1582,"silver"
"xblazin_grape",4,0,4,0,"C","D02",5,0,5,0,9,0,9,0,0,0,0,1079,"wood"
"borreebuckets",3,0,3,0,"A","A45",3,0,3,0,6,0,6,0,0,0,0,1410,"silver"
"synt3grate",5,0,5,0,"B","B07",5,0,5,0,10,0,10,0,0,0,0,924,"wood"
"viamilitaris",1,1,0,0,"C","C44",0,0,0,0,1,1,0,0,1,0,1,918,"wood"
"matheussouza50",1,1,0,0,"C","C20",0,0,0,0,1,1,0,0,1,0,1,1146,"wood"
"devas5k",1,1,0,0,"C","C50",0,0,0,0,1,1,0,0,1,0,1,1196,"wood"
"pandavader_1",1,1,0,0,"C","C68",0,0,0,0,1,1,0,0,1,0,1,989,"wood"
"wchermanne",1,1,0,0,"B","B02",0,0,0,0,1,1,0,0,1,0,1,1033,"wood"
"mobin1388",20,12,7,1,"D","D02",18,9,8,1,38,21,15,2,0.6,0.5,0.55263158,1798,"gold"
"sl13f",1,0,1,0,"C","C45",0,0,0,0,1,0,1,0,0,0,0,1555,"silver"
"didaiddi",1,1,0,0,"A","A40",0,0,0,0,1,1,0,0,1,0,1,1681,"gold"
"barobeyi",1,0,1,0,"C","C57",0,0,0,0,1,0,1,0,0,0,0,1741,"gold"
"paperknight",2,0,2,0,"C","C20",0,0,0,0,2,0,2,0,0,0,0,1573,"silver"
"eibar",1,0,1,0,"D","D00",0,0,0,0,1,0,1,0,0,0,0,1836,"platinum"
"chess7127",1,0,1,0,"C","C00",0,0,0,0,1,0,1,0,0,0,0,1626,"gold"
"fliabergo",1,1,0,0,"C","C00",0,0,0,0,1,1,0,0,1,0,1,1901,"platinum"
"samaraman",1,1,0,0,"C","C00",0,0,0,0,1,1,0,0,1,0,1,1791,"gold"
"alex_cos",1,0,0,1,"C","C00",1,0,0,1,2,0,0,2,0,0,0,1541,"silver"
"miro61",1,1,0,0,"D","D02",0,0,0,0,1,1,0,0,1,0,1,2031,"titanium"
"storm_100",1,1,0,0,"C","C01",0,0,0,0,1,1,0,0,1,0,1,2182,"titanium"
"shayanaghaie",2,1,0,1,"A","A40",0,0,0,0,2,1,0,1,0.5,0,0.5,2044,"titanium"
"shakailham",4,3,1,0,"A","A03",2,1,1,0,6,4,2,0,0.75,0.5,0.66666667,1915,"platinum"
"jorge61gelp",1,0,1,0,"A","A00",0,0,0,0,1,0,1,0,0,0,0,1822,"platinum"
"raspoutine250",1,0,1,0,"D","D02",0,0,0,0,1,0,1,0,0,0,0,1461,"silver"
"cliward132",10,2,8,0,"C","C20",16,0,14,2,26,2,22,2,0.2,0,0.07692308,1094,"wood"
"rodrigobrugger",1,1,0,0,"A","A04",0,0,0,0,1,1,0,0,1,0,1,1633,"gold"
"fonbender",1,1,0,0,"C","C00",0,0,0,0,1,1,0,0,1,0,1,1709,"gold"
"truscas",1,0,0,1,"A","A00",0,0,0,0,1,0,0,1,0,0,0,1302,"bronze"
"hazba86",1,1,0,0,"C","C00",0,0,0,0,1,1,0,0,1,0,1,1732,"gold"
"ic1moveahead",1,1,0,0,"D","D02",0,0,0,0,1,1,0,0,1,0,1,2022,"titanium"
"strudel",1,1,0,0,"C","C29",0,0,0,0,1,1,0,0,1,0,1,1651,"gold"
"bharatt",1,1,0,0,"A","A00",0,0,0,0,1,1,0,0,1,0,1,1319,"bronze"
"somo",1,1,0,0,"B","B00",0,0,0,0,1,1,0,0,1,0,1,1683,"gold"
"cymon",1,1,0,0,"C","C02",0,0,0,0,1,1,0,0,1,0,1,1707,"gold"
"iruivo",1,1,0,0,"B","B00",0,0,0,0,1,1,0,0,1,0,1,1425,"silver"
"papalock",1,1,0,0,"C","C00",0,0,0,0,1,1,0,0,1,0,1,1778,"gold"
"ramy11",1,0,0,1,"A","A00",0,0,0,0,1,0,0,1,0,0,0,1186,"wood"
"hans769",3,3,0,0,"C","C01",0,0,0,0,3,3,0,0,1,0,1,1476,"silver"
"idrante",1,1,0,0,"C","C01",0,0,0,0,1,1,0,0,1,0,1,1884,"platinum"
"sebastiatamarit",1,1,0,0,"C","C00",0,0,0,0,1,1,0,0,1,0,1,1494,"silver"
"siindbad",13,13,0,0,"B","B31",13,13,0,0,26,26,0,0,1,1,1,2335,"master"
"grigorich",2,0,2,0,"C","C64",2,0,2,0,4,0,4,0,0,0,0,2271,"master"
"handenursa",1,0,1,0,"C","C47",2,0,2,0,3,0,3,0,0,0,0,2112,"titanium"
"millmead",1,0,1,0,"A","A20",0,0,0,0,1,0,1,0,0,0,0,2193,"titanium"
"jonnyturgi",1,0,1,0,"E","E16",0,0,0,0,1,0,1,0,0,0,0,2204,"master"
"rezadianati",1,0,1,0,"C","C05",0,0,0,0,1,0,1,0,0,0,0,2120,"titanium"
"suziernesti",1,0,1,0,"A","A00",1,0,1,0,2,0,2,0,0,0,0,1151,"wood"
"ipotekamd",1,0,1,0,"B","B03",1,1,0,0,2,1,1,0,0,1,0.5,1586,"silver"
"neelsg",1,0,1,0,"C","C00",0,0,0,0,1,0,1,0,0,0,0,1635,"gold"
"svyazist1980_36",1,0,1,0,"B","B18",0,0,0,0,1,0,1,0,0,0,0,1967,"platinum"
"thejoker132",1,0,1,0,"B","B01",0,0,0,0,1,0,1,0,0,0,0,1791,"gold"
"pertrossiann",1,0,1,0,"B","B01",0,0,0,0,1,0,1,0,0,0,0,2043,"titanium"
"adonaiadan",1,0,1,0,"A","A52",0,0,0,0,1,0,1,0,0,0,0,1729,"gold"
"jdimojc",9,2,5,2,"B","B01",7,6,1,0,16,8,6,2,0.22222222,0.85714286,0.5,1627,"gold"
"meadowsky",1,1,0,0,"B","B07",0,0,0,0,1,1,0,0,1,0,1,1970,"platinum"
"tarantint",1,0,1,0,"A","A41",0,0,0,0,1,0,1,0,0,0,0,1696,"gold"
"xeltamvp",2,0,2,0,"B","B07",0,0,0,0,2,0,2,0,0,0,0,1573,"silver"
"black_slonik",1,0,1,0,"A","A41",1,1,0,0,2,1,1,0,0,1,0.5,1472,"silver"
"ch111",1,0,1,0,"A","A41",0,0,0,0,1,0,1,0,0,0,0,1550,"silver"
"sean-healy",1,0,1,0,"B","B07",0,0,0,0,1,0,1,0,0,0,0,1589,"silver"
"kerboodle",7,5,2,0,"A","C45",9,7,1,1,16,12,3,1,0.71428571,0.77777778,0.75,2422,"master"
"chesspirate421",2,1,1,0,"C","C81",0,0,0,0,2,1,1,0,0.5,0,0.5,2500,"master"
"edo999_82",1,0,1,0,"A","A58",0,0,0,0,1,0,1,0,0,0,0,2420,"master"
"lexisvar",1,0,1,0,"B","B07",0,0,0,0,1,0,1,0,0,0,0,2513,"master"
"falkenauge",1,0,1,0,"B","B06",0,0,0,0,1,0,1,0,0,0,0,2469,"master"
"flavio2014",1,0,0,1,"B","B35",0,0,0,0,1,0,0,1,0,0,0,2220,"master"
"kurzeme",1,0,1,0,"E","E53",2,0,2,0,3,0,3,0,0,0,0,2234,"master"
"lerose",1,0,1,0,"B","B25",0,0,0,0,1,0,1,0,0,0,0,2324,"master"
"firas101",1,0,1,0,"C","C16",0,0,0,0,1,0,1,0,0,0,0,2226,"master"
"liv1990",1,1,0,0,"C","C67",0,0,0,0,1,1,0,0,1,0,1,2203,"master"
"margune",1,1,0,0,"C","C46",0,0,0,0,1,1,0,0,1,0,1,1817,"platinum"
"thebifurcator",1,0,1,0,"B","B30",1,0,1,0,2,0,2,0,0,0,0,1645,"gold"
"tomasz77",1,0,1,0,"B","B20",0,0,0,0,1,0,1,0,0,0,0,1641,"gold"
"vanquil",1,0,1,0,"A","A42",2,2,0,0,3,2,1,0,0,1,0.66666667,1726,"gold"
"maks31",6,2,3,1,"C","C00",2,1,1,0,8,3,4,1,0.33333333,0.5,0.375,1592,"silver"
"bosko1",3,1,2,0,"B","C22",0,0,0,0,3,1,2,0,0.33333333,0,0.33333333,1619,"gold"
"anatolii76",2,1,1,0,"C","C30",0,0,0,0,2,1,1,0,0.5,0,0.5,1678,"gold"
"chess_guru_99",1,1,0,0,"B","B01",0,0,0,0,1,1,0,0,1,0,1,1257,"bronze"
"cboss446",2,1,1,0,"C","C21",4,0,4,0,6,1,5,0,0.5,0,0.16666667,971,"wood"
"masmaruc",1,1,0,0,"B","B01",0,0,0,0,1,1,0,0,1,0,1,1214,"bronze"
"berguenlouis",1,1,0,0,"D","D30",0,0,0,0,1,1,0,0,1,0,1,1748,"gold"
"colorlace",1,1,0,0,"B","B01",0,0,0,0,1,1,0,0,1,0,1,1127,"wood"
"dikietv",1,0,1,0,"C","C20",2,0,2,0,3,0,3,0,0,0,0,1244,"bronze"
"cedley1969",1,1,0,0,"C","C20",1,1,0,0,2,2,0,0,1,1,1,1386,"bronze"
"profeblanco",2,2,0,0,"C","C30",1,0,1,0,3,2,1,0,1,0,0.66666667,1630,"gold"
"kferapont",13,6,7,0,"C","C60",10,6,2,2,23,12,9,2,0.46153846,0.6,0.52173913,2131,"titanium"
"trexchess",2,2,0,0,"A","A20",2,0,2,0,4,2,2,0,1,0,0.5,2103,"titanium"
"amayak",8,5,3,0,"C","B20",4,3,1,0,12,8,4,0,0.625,0.75,0.66666667,2238,"master"
"stevenemily",4,2,2,0,"C","C46",4,2,2,0,8,4,4,0,0.5,0.5,0.5,1446,"silver"
"tcmfan",1,0,1,0,"C","C58",0,0,0,0,1,0,1,0,0,0,0,1434,"silver"
"vanduongkhach",3,3,0,0,"B","B81",0,0,0,0,3,3,0,0,1,0,1,1816,"platinum"
"ranchowangdu",26,19,4,3,"A","A20",8,3,3,2,34,22,7,5,0.73076923,0.375,0.64705882,1409,"silver"
"franco2000",1,0,0,1,"B","B90",0,0,0,0,1,0,0,1,0,0,0,2070,"titanium"
"neikos",1,0,1,0,"D","D85",1,0,0,1,2,0,1,1,0,0,0,1989,"platinum"
"hekonen",1,0,1,0,"B","B80",0,0,0,0,1,0,1,0,0,0,0,1500,"silver"
"bason",1,0,0,1,"B","B84",0,0,0,0,1,0,0,1,0,0,0,1656,"gold"
"dementeddolphin",1,0,1,0,"B","B50",0,0,0,0,1,0,1,0,0,0,0,1557,"silver"
"cuazar",4,2,1,1,"B","B54",6,2,4,0,10,4,5,1,0.5,0.33333333,0.4,1826,"platinum"
"wilmar1",1,0,1,0,"B","B00",0,0,0,0,1,0,1,0,0,0,0,1854,"platinum"
"azamat63",1,0,1,0,"B","B00",0,0,0,0,1,0,1,0,0,0,0,1828,"platinum"
"isaac1111",2,2,0,0,"D","D00",1,1,0,0,3,3,0,0,1,1,1,1900,"platinum"
"mrencer",1,1,0,0,"D","D00",0,0,0,0,1,1,0,0,1,0,1,2035,"titanium"
"hussamref",1,1,0,0,"B","B20",0,0,0,0,1,1,0,0,1,0,1,1912,"platinum"
"userx100",15,7,8,0,"B","B01",19,6,12,1,34,13,20,1,0.46666667,0.31578947,0.38235294,1227,"bronze"
"diegocastroa",1,1,0,0,"B","B10",0,0,0,0,1,1,0,0,1,0,1,1253,"bronze"
"ayan4you",1,0,1,0,"B","B10",0,0,0,0,1,0,1,0,0,0,0,1234,"bronze"
"alba92",1,1,0,0,"C","C26",0,0,0,0,1,1,0,0,1,0,1,1254,"bronze"
"bollard",1,1,0,0,"C","C44",1,1,0,0,2,2,0,0,1,1,1,1277,"bronze"
"mirco25",1,1,0,0,"D","D00",2,1,1,0,3,2,1,0,1,0.5,0.66666667,1256,"bronze"
"joseangelcr",1,1,0,0,"B","B10",0,0,0,0,1,1,0,0,1,0,1,1231,"bronze"
"orho",1,0,1,0,"B","B10",0,0,0,0,1,0,1,0,0,0,0,1291,"bronze"
"sinister303",1,1,0,0,"B","B18",0,0,0,0,1,1,0,0,1,0,1,1345,"bronze"
"gonzalo8a05",1,1,0,0,"C","C44",0,0,0,0,1,1,0,0,1,0,1,1330,"bronze"
"rolo90",1,1,0,0,"C","C20",1,0,1,0,2,1,1,0,1,0,0.5,1306,"bronze"
"nvz1000",1,1,0,0,"D","D06",1,1,0,0,2,2,0,0,1,1,1,1378,"bronze"
"stojan17",1,1,0,0,"C","C44",1,1,0,0,2,2,0,0,1,1,1,1365,"bronze"
"panoskoni",1,0,1,0,"A","A50",0,0,0,0,1,0,1,0,0,0,0,1315,"bronze"
"falucho",1,1,0,0,"C","C60",0,0,0,0,1,1,0,0,1,0,1,1388,"bronze"
"cebri101",1,1,0,0,"B","B12",0,0,0,0,1,1,0,0,1,0,1,1335,"bronze"
"crunchyslime",1,0,0,1,"D","D10",0,0,0,0,1,0,0,1,0,0,0,1312,"bronze"
"praveenhudgi",1,0,1,0,"B","B12",0,0,0,0,1,0,1,0,0,0,0,1277,"bronze"
"bripage511",1,0,1,0,"D","D10",1,0,1,0,2,0,2,0,0,0,0,1244,"bronze"
"sinral",1,0,1,0,"B","B10",0,0,0,0,1,0,1,0,0,0,0,1346,"bronze"
"drawmeister2015",1,1,0,0,"B","B54",0,0,0,0,1,1,0,0,1,0,1,2013,"titanium"
"tareed",1,1,0,0,"D","D35",0,0,0,0,1,1,0,0,1,0,1,2105,"titanium"
"jopeshdamaster",2,0,2,0,"C","C45",2,0,2,0,4,0,4,0,0,0,0,1773,"gold"
"dima3",1,0,1,0,"C","C02",0,0,0,0,1,0,1,0,0,0,0,1793,"gold"
"quercusilex",1,1,0,0,"C","C00",0,0,0,0,1,1,0,0,1,0,1,1754,"gold"
"zeppo",1,0,1,0,"E","E20",0,0,0,0,1,0,1,0,0,0,0,1596,"silver"
"hadzo",1,0,1,0,"B","B12",0,0,0,0,1,0,1,0,0,0,0,1236,"bronze"
"mas201414",1,1,0,0,"B","B98",0,0,0,0,1,1,0,0,1,0,1,2135,"titanium"
"maxi_puan",1,1,0,0,"B","B20",0,0,0,0,1,1,0,0,1,0,1,1540,"silver"
"mvresh",1,1,0,0,"A","A00",0,0,0,0,1,1,0,0,1,0,1,1709,"gold"
"cnopm",13,11,2,0,"C","C20",5,4,1,0,18,15,3,0,0.84615385,0.8,0.83333333,1707,"gold"
"mbodean",1,0,1,0,"C","C43",0,0,0,0,1,0,1,0,0,0,0,1127,"wood"
"javinator80",1,0,1,0,"C","C22",1,0,1,0,2,0,2,0,0,0,0,1416,"silver"
"balajenh",1,0,1,0,"C","C40",0,0,0,0,1,0,1,0,0,0,0,1500,"silver"
"fulcu2016",1,0,1,0,"C","C20",0,0,0,0,1,0,1,0,0,0,0,1344,"bronze"
"mazyulka",1,1,0,0,"C","C23",0,0,0,0,1,1,0,0,1,0,1,1379,"bronze"
"pto",1,1,0,0,"A","A40",0,0,0,0,1,1,0,0,1,0,1,1657,"gold"
"zoerichi",13,0,10,3,"A","A00",11,1,9,1,24,1,19,4,0,0.09090909,0.04166667,1033,"wood"
"jorgelander",1,1,0,0,"B","B00",1,1,0,0,2,2,0,0,1,1,1,1652,"gold"
"turkarmy",1,1,0,0,"B","B02",1,1,0,0,2,2,0,0,1,1,1,1359,"bronze"
"maximus_2000",1,1,0,0,"B","B00",2,0,0,2,3,1,0,2,1,0,0.33333333,1257,"bronze"
"salvador7943",1,1,0,0,"B","B02",0,0,0,0,1,1,0,0,1,0,1,1598,"silver"
"capper90",1,1,0,0,"C","C20",0,0,0,0,1,1,0,0,1,0,1,1331,"bronze"
"whiskey4blood",1,1,0,0,"D","D06",0,0,0,0,1,1,0,0,1,0,1,1470,"silver"
"tompas",1,1,0,0,"C","C20",2,0,2,0,3,1,2,0,1,0,0.33333333,1336,"bronze"
"zalupa_konya",1,0,1,0,"C","C20",0,0,0,0,1,0,1,0,0,0,0,1156,"wood"
"jendress",3,1,1,1,"C","C20",0,0,0,0,3,1,1,1,0.33333333,0,0.33333333,1338,"bronze"
"patamdar",1,1,0,0,"D","D00",1,1,0,0,2,2,0,0,1,1,1,1256,"bronze"
"knight_knemesis",8,8,0,0,"A","D00",0,0,0,0,8,8,0,0,1,0,1,1418,"silver"
"pepin1942",1,1,0,0,"C","C01",0,0,0,0,1,1,0,0,1,0,1,1621,"gold"
"pouriya72",1,1,0,0,"C","C26",1,0,1,0,2,1,1,0,1,0,0.5,1330,"bronze"
"fox26666",7,2,5,0,"C","C50",14,0,14,0,21,2,19,0,0.28571429,0,0.0952381,1264,"bronze"
"temuji",1,1,0,0,"C","C20",1,1,0,0,2,2,0,0,1,1,1,1550,"silver"
"hefer",1,1,0,0,"C","C20",1,0,1,0,2,1,1,0,1,0,0.5,1467,"silver"
"miguel_guerra1977",2,2,0,0,"C","C20",0,0,0,0,2,2,0,0,1,0,1,1573,"silver"
"apchess",1,1,0,0,"C","C20",0,0,0,0,1,1,0,0,1,0,1,1340,"bronze"
"swaltersson",1,1,0,0,"C","C20",2,2,0,0,3,3,0,0,1,1,1,1802,"platinum"
"jordan-marbun",1,1,0,0,"D","D02",0,0,0,0,1,1,0,0,1,0,1,1861,"platinum"
"walacasita",1,1,0,0,"C","C50",0,0,0,0,1,1,0,0,1,0,1,1268,"bronze"
"viniciusalves",1,1,0,0,"A","A09",0,0,0,0,1,1,0,0,1,0,1,1347,"bronze"
"jhcirog",1,1,0,0,"A","A00",0,0,0,0,1,1,0,0,1,0,1,1455,"silver"
"kula69",1,1,0,0,"A","A22",0,0,0,0,1,1,0,0,1,0,1,1609,"gold"
"xxofficialmasterxx",10,9,1,0,"C","B30",11,8,3,0,21,17,4,0,0.9,0.72727273,0.80952381,1866,"platinum"
"pataclef",1,0,1,0,"D","D44",0,0,0,0,1,0,1,0,0,0,0,1563,"silver"
"torturana",2,1,1,0,"B","B27",1,0,1,0,3,1,2,0,0.5,0,0.33333333,1500,"silver"
"mredes",1,0,1,0,"D","D00",0,0,0,0,1,0,1,0,0,0,0,1407,"silver"
"caladunum",1,0,1,0,"A","A00",0,0,0,0,1,0,1,0,0,0,0,1614,"gold"
"discomed",1,0,1,0,"B","B20",1,0,1,0,2,0,2,0,0,0,0,1500,"silver"
"suleyman95",1,1,0,0,"D","D00",0,0,0,0,1,1,0,0,1,0,1,1500,"silver"
"zeyadyasser",1,0,1,0,"B","B50",1,0,1,0,2,0,2,0,0,0,0,1500,"silver"
"ferna",1,0,1,0,"B","B50",0,0,0,0,1,0,1,0,0,0,0,1817,"platinum"
"karchess1516",1,1,0,0,"A","A13",0,0,0,0,1,1,0,0,1,0,1,2326,"master"
"thegreatman06",18,8,9,1,"D","D02",18,9,5,4,36,17,14,5,0.44444444,0.5,0.47222222,1907,"platinum"
"tranh",1,0,0,1,"D","D02",1,1,0,0,2,1,0,1,0,1,0.5,1836,"platinum"
"anton1989",1,0,1,0,"B","B07",1,0,1,0,2,0,2,0,0,0,0,1457,"silver"
"barbacued",2,1,0,1,"C","C65",0,0,0,0,2,1,0,1,0.5,0,0.5,2160,"titanium"
"smrttwin",1,0,1,0,"B","B01",1,1,0,0,2,1,1,0,0,1,0.5,1777,"gold"
"iisabel",1,0,1,0,"D","D00",0,0,0,0,1,0,1,0,0,0,0,1319,"bronze"
"papaschalis",2,0,2,0,"C","C55",0,0,0,0,2,0,2,0,0,0,0,1800,"gold"
"caryakin",1,1,0,0,"C","C33",0,0,0,0,1,1,0,0,1,0,1,1810,"platinum"
"fanfan76",1,0,1,0,"C","C42",0,0,0,0,1,0,1,0,0,0,0,1422,"silver"
"mdc",1,0,1,0,"C","C41",0,0,0,0,1,0,1,0,0,0,0,1896,"platinum"
"cexercisse",1,0,1,0,"C","C41",1,1,0,0,2,1,1,0,0,1,0.5,1970,"platinum"
"dubouc",1,0,1,0,"C","C41",1,0,1,0,2,0,2,0,0,0,0,1924,"platinum"
"vitasf",1,0,1,0,"A","A00",0,0,0,0,1,0,1,0,0,0,0,1505,"silver"
"hectorgomeslima",1,1,0,0,"C","C41",0,0,0,0,1,1,0,0,1,0,1,1834,"platinum"
"sasalukic69",1,1,0,0,"C","C41",0,0,0,0,1,1,0,0,1,0,1,1846,"platinum"
"bert9999",1,0,0,1,"C","C50",3,1,1,1,4,1,1,2,0,0.33333333,0.25,1996,"platinum"
"xbishop",5,0,5,0,"B","C41",1,0,1,0,6,0,6,0,0,0,0,1023,"wood"
"rymdgris",1,1,0,0,"C","C40",0,0,0,0,1,1,0,0,1,0,1,1422,"silver"
"dregassa",3,1,2,0,"A","A01",3,0,3,0,6,1,5,0,0.33333333,0,0.16666667,1500,"silver"
"williamyen",3,3,0,0,"C","B90",3,2,1,0,6,5,1,0,1,0.66666667,0.83333333,1500,"silver"
"zilic1",2,2,0,0,"A","A36",2,1,0,1,4,3,0,1,1,0.5,0.75,1500,"silver"
"chessninja6",2,0,1,1,"B","B09",2,0,2,0,4,0,3,1,0,0,0,2263,"master"
"anna6666",1,1,0,0,"A","A00",0,0,0,0,1,1,0,0,1,0,1,2349,"master"
